artist,track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,rating
Mr. White,You Rock Me,0.034,0.782,372640,0.575,0.0153,7,0.109,-11.613,1,0.0279,114.027,0.777,3.48
Lily Allen,Littlest Things,0.66,0.28300000000000003,187413,0.701,1.67e-06,4,0.111,-7.595,0,0.135,165.752,0.564,3.41
Teriyaki Boyz,Tokyo Drift,0.17800000000000002,0.7609999999999999,255173,0.892,4.19e-05,6,0.0712,-5.354,1,0.133,127.04,0.935,3.6
Built to Spill,Goin' Against Your Mind,0.121,0.276,522133,0.937,0.7490000000000001,7,0.0211,-5.955,1,0.138,186.754,0.339,3.72
The Sounds,Tony the Beat,0.0106,0.715,192066,0.7909999999999999,1.6e-05,4,0.032,-3.076,0,0.0356,128.19799999999998,0.949,3.55
The Mars Volta,Viscera Eyes,0.0029100000000000003,0.248,563027,0.972,0.151,7,0.441,-2.954,0,0.232,109.01,0.175,3.42
Mogwai,Travel Is Dangerous,0.0034100000000000003,0.354,243133,0.669,0.922,6,0.106,-5.6960000000000015,0,0.0322,104.725,0.0726,3.39
Margot and the Nuclear So and So's,Broadripple Is Burning,0.105,0.607,273173,0.43,0.0,9,0.106,-6.778,1,0.0251,128.398,0.289,4.2
The Magic Numbers,Take a Chance,0.0929,0.5329999999999999,212427,0.841,0.0,2,0.303,-5.412000000000001,1,0.0357,166.946,0.7020000000000001,3.68
Rogue Wave,Publish My Love,0.0528,0.56,223573,0.782,0.0463,6,0.435,-7.751,0,0.0346,112.004,0.28600000000000003,3.66
Russian Circles,Upper Ninety,0.123,0.289,322107,0.63,0.879,2,0.116,-8.954,0,0.0381,181.531,0.236,3.38
Coheed and Cambria,The Suffering,0.0114,0.55,223653,0.917,0.0,11,0.221,-5.075,1,0.096,156.958,0.879,3.42
My Dying Bride,Deeper Down,6.82e-05,0.421,391480,0.6809999999999999,0.003,6,0.0884,-6.195,1,0.0294,156.012,0.151,3.47
Peven Everett,Stuck,0.445,0.853,288453,0.838,8.07e-06,1,0.0969,-9.676,1,0.0789,129.03799999999998,0.8079999999999999,3.42
Scritti Politti,The Boom Boom Bap,0.17800000000000002,0.616,258933,0.294,0.00112,7,0.0742,-10.112,1,0.0804,75.264,0.246,3.51
Imogen Heap,Headlock,0.8,0.805,215481,0.371,0.0,7,0.12,-10.720999999999998,0,0.0352,119.974,0.8079999999999999,3.51
Dinosaur Jr.,Been There All the Time,0.0021,0.17600000000000002,220667,0.969,1.7e-06,9,0.0623,-3.198,1,0.192,162.332,0.266,3.57
Datarock,Fa-Fa-Fa,0.007759999999999999,0.713,306733,0.902,0.0018,9,0.0515,-4.937,0,0.0427,134.884,0.96,3.54
Nine Horses,Wonderful World,0.752,0.443,362507,0.447,4.39e-06,0,0.342,-11.048,0,0.0364,103.65,0.36,3.49
Rise Against,Prayer of the Refugee,0.00165,0.2,199387,0.977,1.1e-05,3,0.259,-3.494,0,0.159,195.711,0.39,3.22
Placebo,Running Up That Hill,0.269,0.45,297320,0.35600000000000004,0.515,10,0.0944,-13.692,0,0.0337,179.937,0.0839,3.23
Emily Haines,Doctor Blind,0.353,0.39,237133,0.561,0.831,7,0.0742,-7.731,0,0.0265,132.694,0.181,3.51
Islands,Rough Gem,0.348,0.339,216406,0.7240000000000001,0.0499,6,0.142,-6.017,1,0.0535,156.16299999999995,0.69,3.41
Wolfmother,Dimension,0.0186,0.484,261427,0.7490000000000001,0.0099,11,0.436,-4.17,0,0.0327,142.165,0.613,3.36
Marit Larsen,Under the Surface,0.303,0.43,254480,0.402,0.0,0,0.135,-6.8370000000000015,1,0.0263,161.143,0.198,3.69
Cassie,Long Way 2 Go,0.057,0.589,220640,0.655,0.000353,8,0.3720000000000001,-8.138,1,0.0488,105.272,0.675,3.31
Coheed and Cambria,Ten Speed,0.0068200000000000005,0.481,226680,0.982,0.0,8,0.157,-4.865,0,0.193,156.942,0.611,3.47
Gustavo Cerati,Crimen,0.44,0.537,232027,0.502,0.0709,4,0.199,-8.406,1,0.025,80.51100000000002,0.28800000000000003,3.67
Pavement,Black Out,0.00292,0.504,130067,0.7020000000000001,0.6459999999999999,5,0.2,-8.798,1,0.0273,105.976,0.33,3.47
Slayer,Cult,0.000586,0.281,279533,0.998,0.387,5,0.0483,-1.4509999999999998,0,0.233,100.607,0.0453,3.17
The Black Keys,Your Touch,0.8,0.532,162587,0.768,2.01e-05,4,0.377,-8.698,0,0.0551,116.026,0.698,3.29
I Love You but I've Chosen Darkness,According to Plan,0.007790000000000002,0.652,277360,0.693,0.642,8,0.0979,-7.174,0,0.0312,145.966,0.639,3.57
The Pigeon Detectives,I Found Out,0.0637,0.473,127400,0.913,0.0,4,0.295,-1.673,1,0.0544,146.957,0.5479999999999999,3.58
Stereolab,"Excursions Into 'Oh, A-Oh'",0.00344,0.636,327840,0.733,0.598,7,0.311,-8.089,0,0.0283,133.113,0.606,3.65
"""Weird Al"" Yankovic",White & Nerdy,0.0986,0.7909999999999999,170640,0.613,0.0,1,0.0765,-11.628,0,0.0763,143.017,0.8959999999999999,3.15
Stone Sour,Through Glass,0.0417,0.545,282947,0.753,0.0,3,0.389,-4.618,0,0.036000000000000004,105.754,0.434,3.1
Currency,Where da Cash At,0.066,0.755,264613,0.828,6.38e-06,10,0.259,-3.984,0,0.0923,150.00799999999995,0.5870000000000001,3.59
The Zutons,Valerie,0.019,0.342,236267,0.873,2.2e-05,5,0.16399999999999998,-3.152,0,0.0414,168.74,0.85,3.29
Snoop Dogg,Vato,0.142,0.484,284653,0.711,0.0,1,0.378,-4.584,1,0.239,90.961,0.46,3.24
Richard Hawley,Just Like the Rain,0.105,0.5579999999999999,197720,0.611,0.00029,7,0.199,-9.899,1,0.0282,112.99,0.525,3.52
The Rifles,Repeated Offender,0.00197,0.496,161667,0.933,0.0,2,0.14800000000000002,-3.0410000000000004,0,0.0318,115.478,0.948,3.71
Panic! at the Disco,But It's Better If You Do,0.0617,0.467,205752,0.848,0.0,9,0.29,-3.063,0,0.0716,170.03599999999997,0.674,3.15
Spank Rock,Bump,0.00479,0.8690000000000001,319067,0.657,3.74e-05,0,0.0823,-5.876,1,0.0917,140.002,0.797,3.39
Jedi Mind Tricks,Razorblade Salvation,0.00285,0.735,261093,0.8859999999999999,0.848,7,0.142,-4.31,1,0.131,92.382,0.498,3.84
Hard-Fi,Better Do Better,0.006,0.482,277600,0.67,0.626,1,0.109,-4.415,0,0.0312,180.122,0.47,3.53
Coki,Tortured,0.349,0.809,278333,0.519,0.128,11,0.14800000000000002,-9.329,0,0.614,139.946,0.434,3.24
The Similou,All This Love,0.00961,0.747,238053,0.8109999999999999,0.0337,5,0.0995,-6.984,1,0.037000000000000005,125.013,0.936,3.66
Billy Talent,Fallen Leaves,0.00105,0.71,199200,0.8109999999999999,2.08e-06,3,0.0677,-4.079,1,0.0431,123.048,0.914,3.18
Field Music,In Context,0.251,0.733,217320,0.585,0.36,7,0.0997,-8.082,1,0.045,145.93200000000004,0.857,3.59
Red Hot Chili Peppers,Dani California,0.0193,0.556,282160,0.913,8.59e-06,0,0.34600000000000003,-2.36,1,0.0437,96.184,0.73,2.97
The Wrens,Everyone Choose Sides,0.028,0.495,279933,0.894,0.134,2,0.0608,-4.854,1,0.0613,125.2,0.556,3.88
Shiny Toy Guns,Le Disko,0.0688,0.762,203307,0.6970000000000001,7.52e-05,7,0.269,-3.657,1,0.0463,123.033,0.705,3.19
Stone Sour,30,4.03e-05,0.512,258067,0.919,0.000629,4,0.0899,-4.581,1,0.0894,163.035,0.602,3.39
Anberlin,Paperthin Hymn,0.00111,0.298,197480,0.597,0.0,5,0.0819,-12.107,1,0.0343,180.43400000000003,0.536,3.31
Gackt,Redemption,0.000679,0.722,303667,0.8909999999999999,0.0125,10,0.103,-3.789,0,0.0454,124.019,0.556,3.55
Calvin Harris,Acceptable in the 80s,0.0146,0.78,332827,0.805,0.302,7,0.054000000000000006,-5.439,1,0.0499,127.997,0.919,3.08
Violadores del Verso,Vivir para Contarlo,0.0633,0.727,346914,0.785,0.0,7,0.0658,-4.526,1,0.308,91.983,0.616,3.39
Dead Disco,Automatic,0.000938,0.453,203840,0.835,0.156,0,0.379,-6.348,1,0.0522,144.97799999999995,0.429,3.48
Howling Bells,Blessed Night,0.0568,0.625,196760,0.883,0.0037,1,0.114,-5.705,1,0.0314,116.479,0.541,4.08
AFI,Miss Murder,0.00022,0.308,206587,0.873,0.000729,8,0.0974,-4.542,1,0.0533,143.519,0.6859999999999999,2.95
Deerhoof,The Perfect Me,0.00241,0.374,160720,0.893,0.227,9,0.135,-4.728,1,0.0779,144.447,0.517,3.34
M. Ward,Requiem,0.721,0.454,168307,0.563,0.0,2,0.16399999999999998,-10.469,1,0.0371,90.843,0.597,3.7
Placebo,Because I Want You,7.29e-06,0.409,202253,0.935,0.0267,5,0.398,-4.3610000000000015,1,0.0489,151.961,0.488,3.1
Dir en Grey,Agitated Screams of Maggots,1.31e-05,0.513,177373,0.974,0.00042,6,0.18,-3.697,0,0.0749,110.123,0.584,3.34
The Fratellis,Chelsea Dagger,0.0505,0.512,215173,0.8170000000000001,0.0,7,0.0775,-3.154,1,0.142,154.607,0.552,2.89
Devin Townsend,Vampira,0.000168,0.389,207107,0.8420000000000001,0.00139,4,0.631,-5.964,1,0.0546,77.055,0.225,3.63
John Mayer,Belief,0.033,0.664,242333,0.7340000000000001,0.0404,5,0.0801,-8.024,1,0.0343,101.348,0.84,3.57
Voyager,Sober,0.0688,0.499,311600,0.925,0.0005139999999999999,6,0.106,-5.8439999999999985,0,0.0799,150.175,0.225,3.81
Pinch,Punisher,0.153,0.836,264427,0.485,0.406,1,0.0769,-9.077,0,0.207,138.019,0.333,3.33
Helloween,Light the Universe,0.00447,0.522,301120,0.615,0.0,3,0.303,-8.925,0,0.033,139.934,0.246,3.16
Jay-Z,Show Me What You Got,0.0264,0.41,223120,0.957,0.0,3,0.28300000000000003,-1.004,0,0.276,104.973,0.425,3.03
Silverstein,My Heroine,9.83e-05,0.412,207587,0.823,8.149999999999999e-05,4,0.153,-2.572,0,0.0323,154.11700000000005,0.162,3.34
Harvey Danger,Little Round Mirrors,0.135,0.34700000000000003,314973,0.613,0.0,1,0.125,-5.349,1,0.0275,180.1,0.371,3.86
Blue October,Into the Ocean,0.282,0.758,239947,0.606,0.0,0,0.14400000000000002,-6.444,1,0.0325,107.95,0.361,3.04
Grizzly Bear,Easier,0.74,0.519,223467,0.424,0.7509999999999999,2,0.0924,-11.64,0,0.0267,87.96700000000001,0.325,3.75
Dead Disco,The Treatment,0.000987,0.5820000000000001,199880,0.7040000000000001,0.5870000000000001,0,0.224,-6.49,1,0.0276,106.918,0.375,3.67
Milburn,Send in the Boys,0.000518,0.267,163360,0.966,0.0292,2,0.198,-3.25,1,0.0989,171.53099999999995,0.779,3.76
Motorpsycho,Hyena,0.0008900000000000002,0.459,241000,0.8029999999999999,0.0,7,0.365,-6.439,1,0.0408,120.979,0.331,3.84
Stam1na,Likainen parketti,0.000685,0.452,284973,0.977,0.00162,4,0.128,-3.951,1,0.116,155.15,0.392,3.94
Sick Puppies,All the Same,0.000962,0.311,258587,0.76,0.0,0,0.104,-6.301,1,0.0364,177.592,0.189,3.26
Wir sind Helden,Wenn es passiert,0.0151,0.418,212360,0.7759999999999999,7.64e-06,6,0.111,-5.641,0,0.0317,157.925,0.46,3.63
Shakira,Hips Don't Lie,0.284,0.778,218093,0.8240000000000001,0.0,10,0.405,-5.892,0,0.0712,100.024,0.7559999999999999,2.75
Saint Etienne,Stars Above Us,0.00492,0.649,206680,0.879,2.92e-05,9,0.305,-5.874,1,0.0302,122.04,0.6779999999999999,3.5
Fish Go Deep,The Cure and the Cause,0.0126,0.77,378375,0.7509999999999999,0.741,6,0.07200000000000001,-7.239,0,0.0556,125.986,0.966,3.43
Dirty Pretty Things,Wondering,0.0072099999999999985,0.443,174333,0.96,0.0008380000000000001,9,0.0698,-2.302,0,0.061,140.951,0.629,3.66
Stereolab,Whisper Pitch,0.0982,0.5770000000000001,235267,0.696,0.257,6,0.118,-7.188,1,0.0279,87.23299999999998,0.207,3.44
Screaming Females,Arm Over Arm,0.00867,0.5379999999999999,311842,0.615,0.0005769999999999999,7,0.179,-6.641,1,0.0289,144.38,0.295,4.09
Jet,Put Your Money Where Your Mouth Is,0.000184,0.532,156467,0.916,0.0016699999999999998,11,0.0553,-3.95,0,0.0759,130.488,0.394,3.03
Clinic,Harvest,0.0092,0.433,203773,0.785,0.89,9,0.159,-8.94,0,0.033,190.693,0.339,3.48
All That Remains,The Air That I Breathe,6.29e-05,0.241,214533,0.965,0.000251,7,0.329,-3.17,1,0.129,159.833,0.3670000000000001,3.36
Tunng,Jenny Again,0.861,0.609,202480,0.262,0.0616,0,0.0743,-17.72,1,0.07,99.829,0.193,3.68
Rob Zombie,American Witch,0.0115,0.552,227987,0.946,0.0,0,0.0801,-4.064,1,0.108,117.753,0.21,3.29
Miranda Lambert,Crazy Ex-Girlfriend,0.0087,0.684,187573,0.979,7.26e-05,0,0.146,-3.4410000000000003,1,0.0461,117.066,0.69,3.29
Embrace,Natures Law,0.229,0.499,247893,0.6859999999999999,2.32e-05,5,0.0827,-5.634,0,0.0267,95.927,0.33,3.23
Mogwai,1% of Monster,0.313,0.444,227267,0.778,0.865,4,0.0847,-9.542,0,0.0375,130.05100000000002,0.103,3.51
Jim Noir,My Patch,0.29600000000000004,0.705,245493,0.643,0.00289,5,0.0671,-5.202000000000001,1,0.0292,126.831,0.664,3.81
DMX,Lord Give Me a Sign,0.422,0.53,239773,0.923,0.0,4,0.112,-4.029,0,0.4270000000000001,125.118,0.236,3.13
Elton John,The Bridge,0.951,0.48,218427,0.312,2.35e-05,1,0.108,-10.156,1,0.0323,110.883,0.17800000000000002,3.36
Emily Haines,The Lottery,0.539,0.404,225960,0.488,0.0873,2,0.232,-7.52,1,0.0278,143.678,0.284,3.35
Senses Fail,Calling All Cars,3.4899999999999995e-05,0.373,203573,0.961,1.46e-05,2,0.271,-3.16,1,0.0996,168.13099999999997,0.5429999999999999,3.2
Candie Payne,All I Need to Hear,0.0867,0.564,167813,0.6579999999999999,0.669,5,0.245,-9.611,0,0.0391,156.116,0.586,3.9
Mando Diao,Long Before Rock 'n' Roll,0.00201,0.387,169787,0.966,1.12e-05,9,0.146,-2.757,0,0.0674,106.71,0.482,3.07
Madonna,History,0.00168,0.6509999999999999,355907,0.6990000000000001,0.826,5,0.218,-7.899,0,0.0438,126.996,0.6579999999999999,3.32
Infadels,Love Like Semtex,0.00466,0.5589999999999999,227278,0.884,3.98e-06,8,0.789,-7.535,0,0.116,132.03,0.5820000000000001,3.45
Lucky Soul,My Brittle Heart,0.127,0.5870000000000001,200693,0.584,0.0,3,0.103,-7.099,1,0.0312,115.017,0.473,4.0
Ben Harper,Better way,0.235,0.6629999999999999,238467,0.785,0.000426,10,0.11,-8.565,1,0.0399,117.086,0.586,3.38
The Automatic,Raoul,0.000323,0.698,207207,0.653,0.944,11,0.0966,-8.526,1,0.087,144.95,0.825,3.32
Joan Jett and The Blackhearts,A.C.D.C.,0.114,0.399,200373,0.979,1.13e-05,9,0.909,-2.742,1,0.358,154.093,0.417,3.65
Kode9,Curious,0.181,0.732,298000,0.534,0.28800000000000003,4,0.348,-8.877,1,0.059,145.014,0.7440000000000001,3.2
Loreena McKennitt,Caravanserai,0.713,0.249,455867,0.382,0.0603,4,0.0684,-11.927,0,0.0373,75.807,0.106,3.56
Alkaline Trio,Burn,0.0139,0.483,245409,0.792,0.0,11,0.114,-6.809,1,0.0466,180.144,0.7440000000000001,3.27
The Hope Conspiracy,Hang Your Cross,0.00019,0.384,148480,0.97,0.000414,8,0.146,-4.632,1,0.0783,126.404,0.14400000000000002,3.92
Circa Survive,Act Appalled,0.000173,0.38,200800,0.924,2.33e-06,7,0.17600000000000002,-5.782,0,0.0719,153.99,0.28,3.48
Karen Dalton,Something on Your Mind,0.55,0.41,203333,0.598,0.00274,2,0.092,-8.515,1,0.0405,76.445,0.262,3.94
Opeth,Ghost of Perdition,0.000697,0.292,629480,0.818,0.00192,9,0.0544,-6.227,0,0.0413,93.924,0.19,3.91
Arctic Monkeys,Leave Before the Lights Come On,0.00272,0.365,233947,0.887,2.18e-05,0,0.0923,-4.579,1,0.0417,150.718,0.916,3.76
Killswitch Engage,My Curse,7.609999999999999e-05,0.197,244773,0.956,0.00992,10,0.261,-2.908,0,0.0663,177.018,0.209,3.53
Regina Spektor,Better,0.0888,0.5379999999999999,201840,0.695,0.0469,5,0.0619,-4.923,1,0.0256,105.071,0.376,3.59
Built to Spill,Conventional Wisdom,0.154,0.253,381107,0.858,0.28800000000000003,7,0.409,-5.494,1,0.0409,150.02700000000004,0.5529999999999999,3.66
Kasabian,Empire,0.00279,0.473,232987,0.911,0.000116,4,0.336,-4.949,0,0.113,120.071,0.275,3.51
Kasabian,Shoot the Runner,0.000482,0.51,207373,0.804,0.0309,7,0.319,-4.158,1,0.108,131.157,0.54,3.54
Killing Joke,Hosannas From the Basements of Hell,1.6800000000000002e-05,0.378,352800,0.927,0.171,7,0.305,-6.3679999999999986,1,0.0797,137.983,0.301,3.66
Pearl Jam,"Love, Reign O'er Me",0.0133,0.222,332667,0.768,0.00111,7,0.303,-4.685,1,0.0498,114.034,0.0988,3.54
Klaxons,Gravity's Rainbow,0.000582,0.439,156987,0.8809999999999999,0.0113,4,0.142,-3.208,0,0.0427,143.088,0.509,3.45
Voxtrot,"Mothers, Sisters, Daughters & Wives",0.00903,0.349,233880,0.878,0.0284,6,0.252,-5.062,0,0.0394,147.91,0.353,3.75
Taking Back Sunday,MakeDamnSure,0.00941,0.5529999999999999,208280,0.8370000000000001,0.0,6,0.3720000000000001,-5.608,1,0.0452,140.495,0.4320000000000001,3.44
Lil' Keke,Chunk Up the Deuce,0.0301,0.93,299747,0.605,0.0,11,0.0959,-6.063,0,0.322,136.138,0.857,3.76
Beck,Think I'm in Love,0.0104,0.873,199427,0.609,0.5820000000000001,10,0.0999,-6.336,1,0.0431,129.86700000000002,0.86,3.44
Metric,Monster Hospital,0.00048,0.43,210467,0.978,0.201,2,0.376,-3.61,1,0.0697,162.088,0.732,3.49
Kode9,Backward,0.0358,0.392,283853,0.6609999999999999,1.23e-05,1,0.354,-9.619,1,0.329,174.847,0.407,3.43
Koop,Koop Island Blues,0.727,0.5710000000000001,272760,0.542,0.0339,10,0.373,-9.033,0,0.0304,158.001,0.539,3.69
Cat Power,Love & Communication,0.7559999999999999,0.607,273533,0.3670000000000001,7.69e-05,9,0.116,-9.164,1,0.0276,136.039,0.392,3.68
The Walkmen,Louisiana,0.0762,0.421,232920,0.722,0.000256,9,0.248,-5.13,1,0.0287,116.532,0.5579999999999999,3.78
The Divine Comedy,To Die a Virgin,0.108,0.601,219352,0.6859999999999999,0.0,2,0.265,-7.061,0,0.0297,117.87,0.745,3.73
Oceansize,New Pin,0.00112,0.556,311413,0.7190000000000001,0.522,7,0.384,-8.783,1,0.0437,118.023,0.584,3.53
T.I.,Why You Wanna,0.358,0.802,215000,0.772,0.0,1,0.0603,-4.893,0,0.192,96.046,0.654,3.39
Cat Power,Could We,0.6940000000000001,0.69,141440,0.4370000000000001,3.87e-05,7,0.104,-8.361,1,0.032,115.591,0.737,3.49
The Spinto Band,Oh Mandy,0.0561,0.508,215307,0.95,9.98e-05,2,0.104,-3.883,1,0.0393,137.041,0.569,3.61
Enter Shikari,"Sorry, You're Not a Winner",0.14300000000000002,0.293,252907,0.955,0.000302,9,0.0537,-6.026,1,0.389,175.157,0.328,3.35
Two Gallants,Steady Rollin',0.0309,0.551,268893,0.797,0.0,0,0.312,-7.497000000000001,1,0.0409,123.478,0.6679999999999999,3.69
Moby,Slipping Away,0.011,0.5920000000000001,219293,0.695,2.36e-06,11,0.336,-7.987999999999999,0,0.0291,117.858,0.6579999999999999,3.53
Peeping Tom,Mojo,0.00782,0.665,220450,0.6559999999999999,0.0162,10,0.101,-9.438,0,0.0304,92.034,0.721,3.49
Joan as Police Woman,The Ride,0.614,0.5429999999999999,189320,0.409,0.00509,5,0.192,-10.716,1,0.0342,118.132,0.378,3.6
Dirty Pretty Things,Bang Bang You're Dead,0.00731,0.345,211867,0.8140000000000001,4.89e-06,5,0.41,-3.0,1,0.0515,152.735,0.447,3.38
Richard Hawley,Born Under a Bad Sign,0.5329999999999999,0.631,221413,0.467,0.000452,10,0.118,-11.220999999999998,1,0.0237,81.99799999999998,0.7,3.6
Lupe Fiasco,I Gotcha,0.0826,0.632,238680,0.731,0.0,1,0.0514,-4.191,1,0.262,89.48299999999998,0.785,3.31
Janet Jackson,Enjoy,0.14800000000000002,0.643,270533,0.797,0.0,10,0.0823,-4.27,1,0.0788,95.009,0.7,3.69
Blind Guardian,Otherland,0.00093,0.285,315664,0.884,0.0174,10,0.102,-5.726,0,0.073,175.95,0.106,3.96
In Flames,Take This Life,2.88e-06,0.452,215200,0.993,0.53,10,0.152,-4.74,0,0.172,119.926,0.121,3.36
Skream,Tapped,0.0213,0.591,253787,0.562,0.69,4,0.93,-11.502,1,0.0397,140.045,0.278,3.42
Gary Numan,In a Dark Place,0.0993,0.503,239600,0.8320000000000001,0.00352,10,0.14800000000000002,-7.211,0,0.048,88.023,0.233,3.68
Secret Machines,Lightning Blue Eyes,0.000408,0.512,328800,0.899,0.419,0,0.14800000000000002,-6.5539999999999985,1,0.0371,138.025,0.495,3.77
Snow Patrol,You're All I Have,0.785,0.551,306373,0.211,0.00117,4,0.109,-14.886,1,0.0326,111.169,0.155,3.28
Wolf Eyes,The Driller,0.00207,0.206,238760,0.84,0.8440000000000001,5,0.0621,-5.097,1,0.107,95.794,0.0474,3.34
God Is an Astronaut,Tempus Horizon,0.0048200000000000005,0.363,306773,0.67,0.789,6,0.109,-7.602,0,0.0346,183.976,0.109,3.54
Jeff Mills,The Bells,0.000372,0.616,285413,0.995,0.952,7,0.112,-3.647,1,0.114,137.514,0.772,3.49
Gui Boratto,Like You,0.000895,0.7979999999999999,458187,0.628,0.8370000000000001,7,0.0962,-8.833,0,0.0297,126.026,0.514,3.44
Cobblestone Jazz,India in Me,0.00662,0.795,814179,0.7120000000000001,0.913,10,0.17,-11.703,0,0.0566,130.356,0.551,3.5
Depeche Mode,The Darkest Star,0.232,0.523,415040,0.728,0.18600000000000005,10,0.122,-8.333,0,0.0373,163.96400000000003,0.199,3.22
Coldplay,The Hardest Part,0.0228,0.5,262880,0.8440000000000001,0.00398,10,0.455,-5.882999999999999,1,0.0369,123.727,0.444,3.09
Sugababes,Red Dress,0.006840000000000001,0.706,217533,0.934,0.0,11,0.214,-3.148,0,0.0521,124.971,0.8590000000000001,3.18
She Wants Revenge,Tear You Apart,0.000522,0.583,284613,0.7290000000000001,1.47e-05,1,0.487,-6.645,0,0.0341,152.996,0.539,3.05
Yelle,Je veux te voir,0.0203,0.924,261920,0.6509999999999999,0.0069,7,0.059,-3.894,1,0.124,126.947,0.898,3.08
Sugababes,Easy,0.000302,0.773,218133,0.387,0.00239,2,0.173,-7.47,1,0.0354,117.996,0.423,3.32
Digitalism,Jupiter Room,0.000525,0.8490000000000001,303040,0.721,0.909,9,0.073,-5.812,1,0.213,124.942,0.449,3.52
Skream,Bahl Fwd,0.0086,0.723,305187,0.551,0.8009999999999999,7,0.185,-9.386,1,0.0496,140.08,0.104,3.37
Wolfmother,Love Train,0.0613,0.455,181787,0.872,0.0238,7,0.134,-3.915,1,0.0462,91.272,0.6990000000000001,3.14
Kelly,Shoes,0.00027400000000000005,0.884,167200,0.262,0.0332,2,0.0827,-6.419,0,0.0732,120.019,0.225,3.25
Shinedown,I Dare You,5.51e-05,0.55,234053,0.921,0.000214,3,0.0999,-4.606,0,0.0312,107.013,0.354,3.2
The Dresden Dolls,Backstabber,0.1,0.338,251733,0.879,1.6899999999999994e-05,7,0.226,-2.652,1,0.0428,187.295,0.759,3.37
Dixie Chicks,The Long Way Around,0.4270000000000001,0.599,272900,0.87,1.11e-05,0,0.15,-3.377,1,0.0367,128.454,0.249,3.53
Gotan Project,Diferente,0.00963,0.762,279880,0.74,0.0832,4,0.0774,-6.896,0,0.0356,115.02,0.376,3.34
Fonzerelli,Moonlight Party,0.000144,0.514,206760,0.929,0.206,2,0.2,-6.3370000000000015,0,0.0433,129.987,0.511,3.55
Motion City Soundtrack,Attractive Today,0.00207,0.349,102627,0.959,0.0,11,0.13699999999999998,-4.474,1,0.14300000000000002,169.912,0.581,3.84
Gui Boratto,Sozinho,0.0382,0.804,430859,0.805,0.89,2,0.0412,-8.998,1,0.0512,126.01,0.405,3.45
Weezer,This Is Such a Pity,0.00243,0.562,205240,0.912,1.53e-05,4,0.131,-2.7910000000000004,1,0.0394,134.931,0.621,2.97
Black Stone Cherry,Lonely Train,0.0202,0.394,230707,0.8340000000000001,0.0,1,0.309,-3.2960000000000003,1,0.0767,123.6,0.438,3.37
Ashley Tisdale,He Said She Said,0.0966,0.6940000000000001,188000,0.7090000000000001,0.0,7,0.267,-6.205,0,0.103,114.966,0.5660000000000001,3.11
Supermode,Tell me Why,0.002,0.552,173867,0.907,8.45e-05,6,0.217,-7.521,0,0.0762,128.995,0.632,3.34
Architecture in Helsinki,Wishbone,0.238,0.402,146227,0.636,2.35e-06,11,0.153,-6.695,1,0.133,149.502,0.394,3.39
George Michael,An Easier Affair,0.0588,0.872,278573,0.818,0.0,0,0.335,-5.7570000000000014,1,0.108,120.929,0.96,3.23
Maps,Lost My Soul,0.000989,0.441,230080,0.599,0.616,7,0.266,-7.099,1,0.0258,89.995,0.301,3.76
Skillet,Whispers in the Dark,0.000644,0.509,204347,0.938,0.00246,11,0.14,-3.883,0,0.0715,94.019,0.335,2.93
DragonForce,Operation Ground and Pound,0.00607,0.401,464720,0.943,0.00427,2,0.16899999999999998,-4.4860000000000015,1,0.0757,100.028,0.165,2.97
White Rose Movement,Girls in the Back,0.0025,0.6970000000000001,212187,0.7509999999999999,3.39e-05,8,0.314,-6.263,0,0.0374,131.02700000000002,0.966,3.71
Wooden Shjips,Dance California,0.0813,0.133,244773,0.972,0.908,9,0.111,-6.0470000000000015,1,0.0609,151.27200000000005,0.121,3.43
Lacuna Coil,Closer,0.00573,0.531,181707,0.693,0.000109,9,0.108,-7.4689999999999985,0,0.0302,130.037,0.575,3.03
Hellogoodbye,Here,0.171,0.6990000000000001,240547,0.612,0.00265,5,0.268,-6.7860000000000005,1,0.037000000000000005,126.042,0.79,2.76
City and Colour,Save Your Scissors,0.815,0.439,288627,0.647,0.0,11,0.0928,-5.634,1,0.0274,153.93200000000004,0.5670000000000001,3.28
t.A.T.u.,Loves Me Not,0.0952,0.517,175800,0.831,0.000108,8,0.114,-5.256,0,0.0584,129.997,0.289,3.42
Goo Goo Dolls,Let Love In,0.0148,0.531,300427,0.906,0.005229999999999999,2,0.193,-3.227,1,0.0409,118.94,0.14800000000000002,3.3
Hurt,Falls Apart,0.00665,0.507,281373,0.684,2.85e-05,8,0.115,-6.23,0,0.0506,146.02100000000004,0.371,3.96
Disturbed,Land of Confusion,4.44e-05,0.5529999999999999,287067,0.991,0.0695,8,0.179,-3.703,1,0.0925,114.92,0.324,2.75
Eagles of Death Metal,I Got a Feelin,0.0479,0.453,262744,0.968,2.33e-05,0,0.513,-5.524,1,0.17800000000000002,128.472,0.211,3.63
Joakim,I Wish You Were Gone,0.0349,0.73,235627,0.942,0.913,0,0.0567,-7.593,0,0.0298,128.03799999999998,0.926,3.84
