track,artist,date,rating
b'Junky',b'Brockhampton',15 August 2017 ,4.01
b'Beach Life-in-Death',b'Car Seat Headrest',13 December 2017 ,4.02
"b""Say It Ain't So""",b'Weezer',13 July 1995 ,4.02
b'Green Onions / Behave Yourself',"b""Booker T. and The MG's""",25 August 1962 ,4.03
,,,
b'On Melancholy Hill',b'Gorillaz',26 July 2010 ,4.01
"b""Jazz (We've Got) / Buggin' Out""",b'A Tribe Called Quest',27 November 1991 ,4.05
b'Protect Ya Neck / After the Laughter Comes Tears',b'Wu-Tang Clan',14 December 1992 ,4.04
"b""The Sun Ain't Gonna Shine Any More / After the Lights Go Out""",b'The Walker Brothers',25 February 1966 ,4.04
b'Venus / Friction',b'Television',1977,4.07
,,,
,,,
"b""Try a Little Tenderness / I'm Sick Y'all""",b'Otis Redding',14 November 1966 ,4.05
b'Boogie',b'Brockhampton',12 December 2017 ,4.01
b'Venus as a Boy',b'Bj\xc3\xb6rk',23 August 1993 ,4.03
b'Hurt',b'Nine Inch Nails',30 May 1995 ,4.03
b'\xe3\x82\xbd\xe3\x83\xbc\xe3\x83\xbb\xe3\x83\x9b\xe3\x83\xaf\xe3\x83\x83\xe3\x83\x88 (So What) / \xe3\x82\xaa\xe3\x83\xbc\xe3\x83\xab\xe3\x83\xbb\xe3\x83\x96\xe3\x83\xab\xe3\x83\xbc\xe3\x82\xb9 (All Blues)',b'Miles Davis',October 1966 ,4.23
b'Digital Love',b'Daft Punk',11 June 2001 ,4.01
b'Cellophane',b'FKA twigs',24 April 2019 ,3.99
,,,
b'Moonshake / Future Days',b'Can',1973,4.07
b'The Tracks of My Tears / A Fork in the Road',b'The Miracles',23 June 1965 ,4.03
b'Suedehead / I Know Very Well How I Got My Name',b'Morrissey',27 February 1988 ,4.00
b'The Passenger / Nightclubbing',b'Iggy Pop',May 1982 ,4.06
b'Vapour Trail',b'Ride',1 April 1991 ,4.03
b'Roundabout / Long Distance Runaround',b'Yes',January 1972 ,4.04
b'Atlantic City / Mansion on the Hill',b'Bruce Springsteen',September 1982 ,4.04
,,,
"b""Speed Trials / Angeles / I Don't Think I'm Ever Gonna Figure It Out""",b'Elliott Smith',23 September 1996 ,4.06
b'Ms. Jackson',b'OutKast',15 January 2001 ,4.01
b'Ask / Cemetry Gates',b'The Smiths',20 October 1986 ,4.02
b'Like Dylan in the Movies',b'Belle and Sebastian',1997,4.07
"b'Caroline, No / Summer Means New Love'",b'Brian Wilson',7 March 1966 ,4.05
b'Bad Girl (Part 1) / Bad Girl (Part 2)',b'Lee Moses',April 1967 ,4.06
b'Swingin Party / Left of the Dial',b'The Replacements',March 1986 ,4.05
,,,
"b""Suspicious Minds / You'll Think of Me""",b'Elvis Presley',26 August 1969 ,4.01
b'Devil in a New Dress',b'Kanye West',9 September 2010 ,4.00
b'Pink Frost / Purple Girl',b'The Chills',1984,4.02
"b""Black Sabbath / Evil Woman, Don't Play Your Games With Me""",b'Black Sabbath',1970,4.04
b'The Mysterious Vanishing of Electra',b'Anna von Hausswolff',6 December 2017 ,4.04
b'Leave Them All Behind',b'Ride',10 February 1992 ,4.04
b'Wichita Lineman / Fate of Man',b'Glen Campbell',October 1968 ,4.00
,,,
"b""Lloyd, I'm Ready to Be Heartbroken""",b'Camera Obscura',15 May 2006 ,4.01
b'She Bangs the Drums / Standing Here',b'The Stone Roses',July 1989 ,4.03
b'Wild Horses / Sway',b'The Rolling Stones',12 June 1971 ,4.00
"b'Immigrant Song / Hey, Hey, What Can I Do'",b'Led Zeppelin',5 November 1970 ,3.99
b'The Universal',b'Blur',13 November 1995 ,4.01
b'Be Quiet and Drive (Far Away) [CD1]',b'Deftones',29 June 1998 ,4.04
b'Heartbeats',b'The Knife',27 December 2002 ,4.01
,,,
b'Stonemilker',b'Bj\xc3\xb6rk',2015,4.06
b'Walk On By / Any Old Time of Day',b'Dionne Warwick',26 April 1964 ,4.02
b'Movies',b'Weyes Blood',19 March 2019 ,4.00
b'Child in Time (Part 1) / Child in Time (Part 2)',b'Deep Purple',June 1972 ,3.98
b'Helter Skelter',b'Beatles',April 1976 ,4.01
,,,
,,,
b'Live Forever',b'Oasis',8 August 1994 ,3.99
"b""She's Not There / You Make Me Feel Good""",b'The Zombies',24 July 1964 ,4.01
b'Nude',b'Radiohead',31 March 2008 ,3.99
b'Present Tense',b'Radiohead',28 October 2016 ,4.02
b'The Perfect Kiss / Kiss of Death / Perfect Pit',b'New Order',13 May 1985 ,4.01
b'PDA / Specialist',b'Interpol',22 August 2002 ,4.02
"b'Sign ""\xe2\x98\xae"" the Times / La, La, La, He, He, Hee'",b'Prince',19 February 1987 ,4.02
,,,
b'Lucky',b'Radiohead',December 1997 ,3.99
"b""Il \xc3\xa9tait une fois dans l'Ouest (Bande originale du film)""",b'Ennio Morricone',1969,4.07
b'Today',b'Smashing Pumpkins',30 September 1993 ,4.01
b'Telephasic Workshop / Roygbiv',b'Boards of Canada',23 August 1998 ,4.01
b'Somebody to Love / She Has Funny Cars',b'Jefferson Airplane',February 1967 ,4.03
b'Transdermal Celebration',b'Ween',2003,4.11
b'All Day and All of the Night / I Gotta Move',b'The Kinks',23 October 1964 ,4.02
,,,
b'California \xc3\x9cber Alles / The Man With the Dogs',b'Dead Kennedys',June 1979 ,4.03
b'Sprawl II (Mountains Beyond Mountains) / Ready to Start',b'Arcade Fire',21 April 2012 ,3.96
b'Rumble / The Swag',b'Link Wray & His Ray Men',17 March 1958 ,4.03
b'The Weight / I Shall Be Released',b'The Band',August 1968 ,4.02
b'Through the Wire / Two Words',b'Kanye West',30 September 2003 ,4.01
b'Frontier Psychiatrist',b'The Avalanches',21 August 2000 ,4.00
b'I Say a Little Prayer / See-Saw',b'Aretha Franklin',2 August 1968 ,4.08
,,,
b'For Whom the Bell Tolls',b'Metallica',1984,4.02
"b""Runnin' / Drop""",b'The Pharcyde',1995,4.07
b'Survival of the Fittest',b'Mobb Deep',29 May 1995 ,4.04
"b""New Year's Day / Treasure (Whatever Happened to Pete the Chop)""",b'U2',10 January 1983 ,4.00
"b""Don't Dream It's Over / That's What I Call Love""",b'Crowded House',January 1987 ,3.98
b'1539 N. Calvert',b'JPEGMAFIA',10 January 2018 ,4.02
"b""Honky Tonk Women / You Can't Always Get What You Want""",b'The Rolling Stones',4 July 1969 ,3.96
,,,
b'Being Boring',b'Pet Shop Boys',12 November 1990 ,4.00
b'Feel Good Inc',b'Gorillaz',9 May 2005 ,3.97
"b'Another Girl, Another Planet / As My Wife Says'",b'The Only Ones',21 April 1978 ,4.02
"b""Bro's""",b'Panda Bear',4 December 2006 ,3.98
"b""I Want You / Just Like Tom Thumb's Blues (Live)""",b'Bob Dylan',10 June 1966 ,4.02
b'Losing My Religion',b'R.E.M.',19 February 1991 ,3.94
b'I Am the Resurrection',b'The Stone Roses',April 1992 ,4.04
,,,
b'Folsom Prison Blues / So Doggone Lonesome',b'Johnny Cash and Tennessee Two',15 December 1955 ,4.01
"b""I Can't Help Myself / Sad Souvenirs""",b'Four Tops',23 April 1965 ,4.03
"b""Everybody's Happy Nowadays / Why Can't I Touch It?""",b'Buzzcocks',2 March 1979 ,4.03
"b""River Deep - Mountain High / I'll Keep You Happy""",b'Ike & Tina Turner',May 1966 ,3.98
"b""Wicked Game / Don't Make Me Dream About You""",b'Chris Isaak',1989,3.99
,,,
,,,
b'Head Over Heels / When in Love With a Blind Man',b'Tears for Fears',June 1985 ,4.02
b'Plastic Love',b'\xe7\xab\xb9\xe5\x86\x85\xe3\x81\xbe\xe3\x82\x8a\xe3\x82\x84 [Mariya Takeuchi]',25 March 1985 ,3.99
b'No One Knows',b'Queens of the Stone Age',4 November 2002 ,4.01
b'Making Plans for Nigel / Bushman President / Pulsing Pulsing',b'XTC',14 September 1979 ,4.01
b'Disco 2000 [Part One]',b'Pulp',27 November 1995 ,3.99
"b""Hold On! I'm A Comin' / I Got Everything I Need""",b'Sam & Dave',14 March 1966 ,4.02
b'Little Red Corvette / All the Critics Love U in New York',b'Prince',9 February 1983 ,4.01
,,,
b'Going Underground / The Dreams of Children',b'The Jam',14 March 1980 ,3.97
b'The End of Evangelion',b'Shiro Sagisu',1 August 1997 ,4.09
b'Controversy / When You Were Mine',b'Prince',2 September 1981 ,4.01
"b""(I Can't Get No) Satisfaction / The Spider and the Fly""",b'The Rolling Stones',20 August 1965 ,3.95
b'Across 110th Street / Hang On in There',b'Bobby Womack',January 1973 ,4.00
"b""Ain't No Sunshine / Harlem""",b'Bill Withers',June 1971 ,4.01
"b""This Woman's Work""",b'Kate Bush',20 November 1989 ,4.04
,,,
b'Down on the Street / I Feel Alright (1970)',b'The Stooges',20 July 1970 ,4.02
b'Holy Wars ... The Punishment Due / Lucretia',b'Megadeth',23 September 1990 ,3.97
"b""Turn! Turn! Turn! (To Everything There Is a Season) / She Don't Care About Time""",b'The Byrds',1 October 1965 ,4.00
"b""Moanin' (Part I) / Moanin' (Part II)""",b'Art Blakey',1959,4.10
b'Really Doe',b'Danny Brown',19 September 2016 ,3.99
"b""The Girl From Ipanema / Blowin' in the Wind""",b'Getz/Gilberto',June 1964 ,3.99
b'Gigantic / River Euphrates / Vamos / Heaven (Lady in the Radiator Song)',b'Pixies',22 August 1988 ,3.99
,,,
b'What Does Your Soul Look Like',b'DJ Shadow',1994,4.03
b'There She Goes / Come In Come Out',"b""The La's""",November 1988 ,4.00
b'Stairway to Heaven',b'Led Zeppelin',1972,3.90
b'The Tears of a Clown / Promise Me',b'Smokey Robinson & The Miracles',24 September 1970 ,3.99
"b""Bo Diddley / I'm a Man""",b'Bo Diddley',April 1955 ,4.00
b'Crosseyed and Painless',b'Talking Heads',1980,4.05
b'Redbone',b'Childish Gambino',17 November 2016 ,3.97
,,,
"b""(Your Love Keeps Lifting Me) Higher and Higher / I'm the One to Do It""",b'Jackie Wilson',August 1967 ,4.01
b'Academy Fight Song / Max Ernst',b'Mission of Burma',June 1980 ,4.02
b'Love Like Blood / Blue Feather',b'Killing Joke',February 1985 ,4.00
b'The Dark End of the Street / Lovable Girl',b'James Carr',January 1967 ,4.00
b'A Change Is Gonna Come / Sad Mood',b'Sam Cooke',,4.18
"b""Un titre de l'album Vespertine [Unison]""",b'Bj\xc3\xb6rk',10 August 2001 ,4.07
b'Gimme Some Loving / Blues in F',b'The Spencer Davis Group',28 October 1966 ,3.99
,,,
b'All Apologies / Rape Me',b'Nirvana',6 December 1993 ,3.98
b'Fade to Black',b'Metallica',1985,3.99
b'I Wish / You and I',b'Stevie Wonder',November 1976 ,4.03
b'Tainted Love / Where Did Our Love Go',b'Soft Cell',18 July 1981 ,3.97
b'Made of Stone / Going Down',b'The Stone Roses',February 1989 ,4.00
,,,
,,,
b'ATLiens / Wheelz of Steel',b'OutKast',11 November 1996 ,4.03
b'Range Life',b'Pavement',January 1995 ,3.99
b'Deadend Street / Big Black Smoke',b'The Kinks',18 November 1966 ,4.03
b'Ticket to Ride / Yes It Is',b'The Beatles',9 April 1965 ,3.94
b'Victoria / Mr. Churchill Says',b'The Kinks',12 December 1969 ,4.04
b'Coffee + TV',b'Blur',28 June 1999 ,4.00
"b""Family Affair / Luv n' Haight""",b'Sly & The Family Stone',6 November 1971 ,4.02
,,,
"b""Baby Please Don't Go / Gloria""",b'Them',6 November 1964 ,3.99
b'Souvenir / Motion and Heart / Sacred Heart',b'OMD',4 August 1981 ,4.01
b'One / The Prince',b'Metallica',10 January 1989 ,3.95
b'The Blitzkrieg Bop!! / Havana Affair',b'Ramones',9 July 1976 ,3.96
b'Hunter',b'Bj\xc3\xb6rk',5 October 1998 ,4.02
"b""Son-of-a Preacher Man / Just a Little Lovin' (Early in the Mornin')""",b'Dusty Springfield',8 November 1968 ,4.02
b'Swimming Pools (Drank)',b'Kendrick Lamar',13 July 2012 ,3.96
,,,
"b""Babe, I'm Gonna Leave You / Dazed and Confused""",b'Led Zeppelin',1969,3.96
b'All of the Lights',b'Kanye West',18 January 2011 ,3.94
"b'Tonight, Tonight'",b'The Smashing Pumpkins',15 April 1996 ,3.98
"b""Shot by Both Sides / My Mind Ain't So Open""",b'Magazine',20 January 1978 ,4.00
"b""Wouldn't It Be Nice / Sloop John B""",b'The Beach Boys',1973,4.13
b'Let It Happen',b'Tame Impala',11 March 2015 ,3.98
b'The Jean Genie / Ziggy Stardust',b'David Bowie',24 November 1972 ,3.99
,,,
"b""You Keep Me Hangin' On / Remove This Doubt""",b'The Supremes',October 1966 ,4.01
b'What Goes On / Jesus',b'The Velvet Underground',March 1969 ,4.03
"b""This Town Ain't Big Enough for Both of Us / Barbecutie""",b'Sparks',April 1974 ,4.00
b'I Am the Fly / Ex-Lion Tamer',b'Wire',February 1978 ,4.02
b'Bridge Over Troubled Water / Keep the Customer Satisfied',b'Simon & Garfunkel',26 January 1970 ,3.96
b'Solsbury Hill / Moribund the Burgermeister',b'Peter Gabriel',March 1977 ,3.98
b'Get It On / There Was a Time / Raw Ramp',b'T. Rex',2 July 1971 ,3.98
,,,
b'Crying / Candy Man',b'Roy Orbison',31 July 1961 ,4.00
b'Numbers on the Boards',b'Pusha T',11 April 2013 ,3.97
b'Do You Realize??',b'The Flaming Lips',August 2002 ,3.97
b'Fascination Street / Babble',b'The Cure',18 April 1989 ,4.02
b'God Save the Queen / No Feeling',b'Sex Pistols',March 1977 ,3.93
b'Goodbye Horses / White Lines',b'Q Lazzarus',1991,3.97
b'Dreams',b'The Cranberries',29 September 1992 ,4.00
,,,
b'Come as You Are',b'Nirvana',3 March 1992 ,3.96
b'My Generation / Shout and Shimmy',b'The Who',29 October 1965 ,3.93
b'Get Up I Feel Like Being a Sex Machine (Parts 1 & 2)',b'James Brown',July 1970 ,4.00
b'Constru\xc3\xa7\xc3\xa3o / Cotidiano',b'Chico Buarque',1972,4.04
b'Policy of Truth / Kaleid',b'Depeche Mode',7 May 1990 ,4.00
,,,
,,,
b'Personal Jesus / Dangerous',b'Depeche Mode',29 August 1989 ,3.98
b'Hey Joe / Stone Free',b'Jimi Hendrix',16 December 1966 ,3.97
"b""Won't Get Fooled Again / Don't Know Myself""",b'The Who',25 June 1971 ,3.96
b'More Than This / India',b'Roxy Music',March 1982 ,3.99
b'Rock Lobster / 52 Girls',"b""The B-52's""",1978,3.96
"b""For What It's Worth (Stop, Hey What's That Sound) / Do I Have to Come Right Out and Say It""",b'The Buffalo Springfield',23 December 1966 ,3.98
"b""Passin' Me By""",b'The Pharcyde',1993,4.01
,,,
b'There There',b'Radiohead',19 May 2003 ,3.97
"b""The Seventh Seal / The Old Man's Back Again""",b'Scott Walker',December 1969 ,4.02
b'Die Roboter / Spacelab',b'Kraftwerk',1978,4.01
b'Gretel',b'(Sandy) Alex G',4 June 2019 ,4.00
b'Paradise Valley',b'Grouper',21 December 2016 ,3.94
b'Ultralight Beam',b'Kanye West',1 April 2016 ,3.98
b'Birthday',b'The Sugarcubes',September 1987 ,3.99
,,,
b'Ohio / Find the Cost of Freedom',"b'Crosby, Stills, Nash & Young'",June 1970 ,3.98
b'New Rose / Help',b'The Damned',22 October 1976 ,3.98
b'Bring It On Home to Me / Having a Party',b'Sam Cooke',May 1962 ,3.99
b'Saint Pablo',b'Kanye West',14 June 2016 ,4.03
b'Go Your Own Way / Silver Springs',b'Fleetwood Mac',20 December 1976 ,3.97
b'Jesus Walks',b'Kanye West',25 May 2004 ,3.97
b'Intervention',b'Arcade Fire',28 December 2006 ,3.97
,,,
b'Do It Again / Fire in the Hole',b'Steely Dan',November 1972 ,3.97
b'Neighborhood #2 (La\xc3\xafka) / My Buddy',b'Arcade Fire',28 March 2005 ,3.98
b'Deacon Blues / Home at Last',b'Steely Dan',April 1978 ,3.99
"b""1999 / How Come U Don't Call Me Anymore""",b'Prince',24 September 1982 ,3.98
"b'Friday on My Mind / Made My Bed, Gonna Lie in It'",b'The Easybeats',14 October 1966 ,3.99
"b""I Will Dare / 20th Century Boy / Hey Good Lookin' (Live)""",b'The Replacements',24 August 1984 ,4.01
"b""I Can See for Miles / Someone's Coming""",b'The Who',14 October 1967 ,4.00
,,,
b'Ballad of Big Nothing / Angeles / Some Song / Division Day',b'Elliott Smith',29 June 1998 ,4.02
b'Children of the Grave / Solitude',b'Black Sabbath',1971,4.01
"b""Egyptian Shumba / What's So Sweet About Sweet Sixteen""",b'The Tammys',December 1963 ,3.93
b'Norf Norf',b'Vince Staples',22 June 2015 ,4.00
b'Tudo que voc\xc3\xaa podia ser / Me deixa em paz',b'Milton Nascimento',1971,4.08
b'No More Parties in L.A.',b'Kanye West',18 January 2016 ,3.97
b'Someday',b'The Strokes',23 September 2002 ,4.00
,,,
b'Moving / Wuthering Heights',b'Kate Bush',6 May 1978 ,4.01
b'Fake Empire',b'The National',23 June 2008 ,3.95
b'Jesus',b'Brand New',30 April 2007 ,3.96
b'The Stars of Track and Field',b'Belle and Sebastian',1997,4.03
b'Gl\xc3\xb3s\xc3\xb3li',b'Sigur R\xc3\xb3s',15 August 2005 ,3.98
,,,
,,,
b'Final Solution / Cloud 149',b'Pere Ubu',18 March 1976 ,3.98
b'The House That Jack Built / I Say a Little Prayer',b'Aretha Franklin',26 July 1968 ,4.02
b'Fast Car / For You',b'Tracy Chapman',1 April 1988 ,3.98
"b""Sheena Is a Punk Rocker / I Don't Care""",b'Ramones',July 1977 ,3.97
b'Myth',b'Beach House',26 March 2012 ,3.98
b'ULT',b'Denzel Curry',1 February 2016 ,3.98
b'Run Through the Jungle / Up Around the Bend',b'Creedence Clearwater Revival',April 1970 ,3.97
,,,
"b'Nuthin\' but a ""G"" Thang'",b'Dr. Dre',19 November 1992 ,3.96
b'Charlotte Sometimes / Splintered in Her Head',b'The Cure',13 October 1981 ,3.97
"b""Just What I Needed / I'm in Touch With Your World""",b'The Cars',29 May 1978 ,3.99
b'In Shreds / Less Than Human',b'The Chameleons',March 1982 ,3.99
b'Cowgirl in the Sand / Southern Man',b'Neil Young',1977,4.02
b'Respect / Dr. Feelgood',b'Aretha Franklin',16 April 1967 ,3.96
b'The End / The Delta',b'The Doors',1979,4.09
,,,
b'Stay Together',b'Suede',14 February 1994 ,3.97
b'Sad Day',b'FKA twigs',4 November 2019 ,4.00
b'Catch the Breeze / Shine',b'Slowdive',3 June 1991 ,3.99
"b""Love's Easy Tears / Those Eyes, That Mouth""",b'Cocteau Twins',November 1986 ,3.97
b'Protection',b'Massive Attack',9 January 1995 ,4.02
b'Kerosene!',b'Yves Tumor',9 March 2020 ,4.04
b'Nosetalgia',b'Pusha T',3 February 2014 ,4.02
,,,
b'Clampdown / The Guns of Brixton',b'The Clash',1980,3.96
"b""Don't Stop 'Til You Get Enough / I Can't Help It""",b'Michael Jackson',27 July 1979 ,3.98
b'When It Rain',b'Danny Brown',14 June 2016 ,3.97
"b""Carolyn's Fingers""",b'Cocteau Twins',October 1988 ,4.00
b'Public Image / The Cowboy Song',b'Public Image Ltd',13 October 1978 ,3.99
b'Like a Hurricane / Hold Back the Tears',b'Neil Young',8 August 1977 ,4.01
"b'Linus & Lucy / Oh, Good Grief'",b'Vince Guaraldi Trio',1965,4.02
,,,
b'Freak Scene',b'Dinosaur Jr',1988,3.98
b'The Last Time / Play With Fire',b'The Rolling Stones',26 February 1965 ,3.97
"b""The Train Kept A-Rollin' / Honey Hush""","b'The Johnny Burnette Trio (Johnny, Dorsey and Paul)'",October 1956 ,3.99
"b""I've Been Loving You Too Long (To Stop Now) / I'm Depending on You""",b'Otis Redding',22 April 1965 ,4.01
b'I Walk the Line / Get Rhythm',b'Johnny Cash and Tennessee Two',19 May 1956 ,3.97
"b'Be Thankful for What You Got / Be Thankful for What You Got, Part 2'",b'William DeVaughn',1974,4.01
b'Bad Moon Rising / Lodi',b'Creedence Clearwater Revival',15 April 1969 ,3.97
,,,
b'Wonderful World / Along the Navajo Trail',b'Sam Cooke',14 April 1960 ,3.98
b'Someone Somewhere (In Summertime) / King Is White and in the Crowd',b'Simple Minds',November 1982 ,3.99
"b""Summer in the City / Butchie's Tune""","b""The Lovin' Spoonful""",4 July 1966 ,3.95
b'This Is Hardcore',b'Pulp',16 March 1998 ,3.98
b'Shake Some Action / Teenage Confidential',"b""Flamin' Groovies""",November 1976 ,4.00
,,,
,,,
"b""You're Gonna Miss Me / Tried to Hide""",b'The Thirteenth Floor Elevators',January 1966 ,4.01
b'Roadrunner (Once) / Roadrunner (Twice)',b'Jonathan Richman',June 1977 ,4.00
b'Animal Nitrate',b'Suede',22 February 1993 ,3.95
b'Anarchy in the U.K. / I Wanna Be Me',b'Sex Pistols',26 November 1976 ,3.92
b'Big Iron / Cool Water',b'Marty Robbins',November 1959 ,4.03
b'Helicopter',b'Deerhunter',22 November 2010 ,3.97
"b""My Girl / (Talking 'Bout) Nobody but My Baby""",b'The Temptations',21 December 1964 ,3.98
,,,
b'Sabbath Bloody Sabbath / Changes',b'Black Sabbath',October 1973 ,3.99
b'The Reason They Hate Me',b'Daughters',17 August 2018 ,4.01
"b""Shadowboxin' / 4th Chamber""",b'Genius/GZA',5 March 1996 ,3.98
b'Babies',b'Pulp',5 October 1992 ,4.00
b'Wandering Star',b'Portishead',1994,3.98
b'Creeping Death',b'Metallica',23 November 1984 ,3.94
"b""Day's / She's Got Everything""",b'The Kinks',28 June 1968 ,3.99
,,,
b'One Day / Ride My Car',b'UGK',1996,3.97
b'Love My Way / Aeroplane',b'The Psychedelic Furs',July 1982 ,3.97
b'Born Slippy .NUXX',b'Underworld',1 July 1996 ,4.11
b'Everlong',b'Foo Fighters',18 August 1997 ,3.92
b'Needle in the Hay / Alphabet Town / Some Song',b'Elliott Smith',9 January 1995 ,3.99
b'Fall on Me / Rotary Ten',b'R.E.M.',July 1986 ,3.98
b'\xe3\x82\x86\xe3\x82\x89\xe3\x82\x81\xe3\x81\x8d in the Air (Yurameki in the Air)',b'Fishmans',2 December 1998 ,3.99
,,,
b'I Luv the Valley OH!',b'Xiu Xiu',6 January 2012 ,3.96
